qx,qy,LHS_num,RHS_exact,abs_err,rel_err
-0.2755102040816327,0.030612244897959107,-7.328601852187856e+16,3.493264913533954e+32,-3.493264913533955e+32,-1.0000000000000002
-0.2755102040816327,0.05102040816326525,-7.328601851921427e+16,3.291219149883266e+32,-3.291219149883267e+32,-1.0000000000000002
-0.2755102040816327,0.0714285714285714,-7.328601851662547e+16,3.1317093364732038e+32,-3.1317093364732045e+32,-1.0000000000000002
-0.2755102040816327,0.09183673469387754,-5.849673569542816e+16,3.014735473303761e+32,-3.0147354733037617e+32,-1.0000000000000002
-0.2755102040816327,0.11224489795918358,-1.7472350333642e+17,2.9402975603749448e+32,-2.9402975603749466e+32,-1.0000000000000007
-0.2755102040816327,0.13265306122448972,-5.849673568585676e+16,2.9083955976867483e+32,-2.908395597686749e+32,-1.0000000000000002
-0.2755102040816327,0.15306122448979587,-5.849673568585676e+16,2.919029585239175e+32,-2.919029585239176e+32,-1.0000000000000002
-0.2755102040816327,0.173469387755102,-5.849673568585676e+16,2.9721995230322264e+32,-2.972199523032227e+32,-1.0000000000000002
-0.2755102040816327,0.19387755102040816,-5.849673568585676e+16,3.0679054110658978e+32,-3.0679054110658985e+32,-1.0000000000000002
-0.2755102040816327,0.2142857142857142,-5.849673568585676e+16,3.2061472493401953e+32,-3.206147249340196e+32,-1.0000000000000002
-0.2755102040816327,0.23469387755102034,-5.849673568585676e+16,3.386925037855113e+32,-3.3869250378551134e+32,-1.0000000000000002
-0.2755102040816327,0.2551020408163265,-5.849673568585676e+16,3.6102387766106544e+32,-3.610238776610655e+32,-1.0000000000000002
-0.2755102040816327,0.2755102040816326,-5.849673568585676e+16,3.8760884656068184e+32,-3.876088465606819e+32,-1.0000000000000002
-0.2755102040816327,0.29591836734693866,15294139.54938592,4.184474104843604e+32,-4.184474104843604e+32,-1.0
-0.2755102040816327,0.3163265306122448,-5.906062652855305e+28,4.535395694321013e+32,-4.535986300586299e+32,-1.0001302215517878
-0.2755102040816327,0.33673469387755095,-5.906062652855305e+28,4.928853234039046e+32,-4.929443840304332e+32,-1.0001198263038564
-0.2755102040816327,0.3571428571428571,-1.4789282803504422e+16,5.364846723997702e+32,-5.364846723997702e+32,-1.0
-0.2755102040816327,0.37755102040816324,-1.4789282803504422e+16,5.8433761641969824e+32,-5.8433761641969824e+32,-1.0
-0.2755102040816327,0.3979591836734693,-1.4789282803504422e+16,6.3644415546368786e+32,-6.3644415546368786e+32,-1.0
-0.2755102040816327,0.4183673469387754,-1.4789282803504422e+16,6.928042895317404e+32,-6.928042895317404e+32,-1.0
-0.2755102040816327,0.43877551020408156,-1.4789282803504422e+16,7.534180186238548e+32,-7.534180186238548e+32,-1.0
-0.2755102040816327,0.4591836734693877,-1.4789282803504422e+16,8.182853427400318e+32,-8.182853427400318e+32,-1.0
-0.2755102040816327,0.47959183673469385,-1.4789282803504422e+16,8.874062618802713e+32,-8.874062618802713e+32,-1.0
-0.2755102040816327,0.5,-1.3197736221114644e+19,9.607807760445729e+32,-9.607807760445862e+32,-1.0000000000000138
-0.25510204081632654,-0.5,-1.3197736221114644e+19,2.2602540559315734e+33,-2.2602540559315866e+33,-1.0000000000000058
-0.25510204081632654,-0.47959183673469385,-1.3197736221114644e+19,2.131582806452974e+33,-2.1315828064529871e+33,-1.0000000000000062
-0.25510204081632654,-0.45918367346938777,-1.3197736221114644e+19,2.0071651519984376e+33,-2.0071651519984508e+33,-1.0000000000000067
-0.25510204081632654,-0.4387755102040816,-1.3197736221114644e+19,1.8870010925679624e+33,-1.8870010925679757e+33,-1.000000000000007
-0.25510204081632654,-0.41836734693877553,-3.3794762062814925e+17,1.7710906281615493e+33,-1.7710906281615496e+33,-1.0000000000000002
-0.25510204081632654,-0.3979591836734694,-7.328601852131909e+16,1.659433758779199e+33,-1.659433758779199e+33,-1.0
-0.25510204081632654,-0.37755102040816324,-7.328601852131909e+16,1.5520304844209107e+33,-1.5520304844209107e+33,-1.0
-0.25510204081632654,-0.35714285714285715,-7.328601852131909e+16,1.4488808050866848e+33,-1.4488808050866848e+33,-1.0
-0.25510204081632654,-0.33673469387755106,-7.328601852131909e+16,1.3499847207765222e+33,-1.3499847207765222e+33,-1.0
-0.25510204081632654,-0.3163265306122449,-7.328601852131909e+16,1.2553422314904204e+33,-1.2553422314904206e+33,-1.0000000000000002
-0.25510204081632654,-0.29591836734693877,-7.328601852131909e+16,1.1649533372283815e+33,-1.1649533372283816e+33,-1.0000000000000002
-0.25510204081632654,-0.2755102040816327,-7.328601852131909e+16,1.0788180379904047e+33,-1.0788180379904049e+33,-1.0000000000000002
-0.25510204081632654,-0.25510204081632654,-7.328601852131909e+16,9.969363337764902e+32,-9.969363337764904e+32,-1.0000000000000002
-0.25510204081632654,-0.23469387755102045,-7.328601852131909e+16,9.193082245866382e+32,-9.193082245866383e+32,-1.0000000000000002
-0.25510204081632654,-0.2142857142857143,-7.328601852131909e+16,8.459337104208483e+32,-8.459337104208485e+32,-1.0000000000000002
-0.25510204081632654,-0.1938775510204082,-7.328601852131909e+16,7.768127912791207e+32,-7.768127912791209e+32,-1.0000000000000002
-0.25510204081632654,-0.17346938775510207,-7.328601852131909e+16,7.119454671614556e+32,-7.119454671614557e+32,-1.0000000000000002
-0.25510204081632654,-0.15306122448979592,-7.328601852131909e+16,6.513317380678523e+32,-6.513317380678524e+32,-1.0000000000000002
-0.25510204081632654,-0.13265306122448983,-7.328601852131909e+16,5.949716039983119e+32,-5.94971603998312e+32,-1.0000000000000002
-0.25510204081632654,-0.11224489795918369,-7.328601852131909e+16,5.428650649528332e+32,-5.428650649528333e+32,-1.0000000000000002
-0.25510204081632654,-0.0918367346938776,-7.328601852131909e+16,4.95012120931417e+32,-4.9501212093141705e+32,-1.0000000000000002
-0.25510204081632654,-0.07142857142857145,-7.328601852131909e+16,4.514127719340629e+32,-4.51412771934063e+32,-1.0000000000000002
-0.25510204081632654,-0.05102040816326536,-7.328601852131909e+16,4.120670179607713e+32,-4.120670179607714e+32,-1.0000000000000002
-0.25510204081632654,-0.030612244897959218,-7.328601852131909e+16,3.7697485901154205e+32,-3.769748590115421e+32,-1.0000000000000002
-0.25510204081632654,-0.010204081632653073,-7.328601852131909e+16,3.461362950863748e+32,-3.4613629508637485e+32,-1.0000000000000002
-0.25510204081632654,0.010204081632653073,-7.328601852360291e+16,3.1955132618527e+32,-3.1955132618527007e+32,-1.0000000000000002
-0.25510204081632654,0.030612244897959107,-7.32860185208316e+16,2.9721995230822743e+32,-2.972199523082275e+32,-1.0000000000000002
-0.25510204081632654,0.05102040816326525,-7.328601851815646e+16,2.791421734552472e+32,-2.7914217345524728e+32,-1.0000000000000002
-0.25510204081632654,0.0714285714285714,-5.849673569689955e+16,2.6531798962632924e+32,-2.653179896263293e+32,-1.0000000000000002
-0.25510204081632654,0.09183673469387754,-5.849673569458562e+16,2.5574740082147354e+32,-2.557474008214736e+32,-1.0000000000000002
-0.25510204081632654,0.11224489795918358,-1.638727632622184e+17,2.5043040704068007e+32,-2.5043040704068025e+32,-1.0000000000000007
-0.25510204081632654,0.13265306122448972,-1.3408872663799115e+17,2.4936700828394896e+32,-2.493670082839491e+32,-1.0000000000000007
-0.25510204081632654,0.15306122448979587,-5.849673568585676e+16,2.5255720455128004e+32,-2.525572045512801e+32,-1.0000000000000002
-0.25510204081632654,0.173469387755102,-5.849673568585676e+16,2.6000099584267346e+32,-2.6000099584267353e+32,-1.0000000000000002
-0.25510204081632654,0.19387755102040816,-5.849673568585676e+16,2.7169838215812918e+32,-2.7169838215812925e+32,-1.0000000000000002
-0.25510204081632654,0.2142857142857142,-5.849673568585676e+16,2.876493634976471e+32,-2.876493634976472e+32,-1.0000000000000002
-0.25510204081632654,0.23469387755102034,-5.849673568585676e+16,3.078539398612273e+32,-3.0785393986122736e+32,-1.0000000000000002
-0.25510204081632654,0.2551020408163265,-5.849673568585676e+16,3.3231211124887e+32,-3.3231211124887004e+32,-1.0000000000000002
-0.25510204081632654,0.2755102040816326,15294139.54938592,3.610238776605747e+32,-3.610238776605747e+32,-1.0
-0.25510204081632654,0.29591836734693866,15294139.54938592,3.939892390963416e+32,-3.939892390963416e+32,-1.0
-0.25510204081632654,0.3163265306122448,-5.906062652855305e+28,4.3120819555617086e+32,-4.312672561826994e+32,-1.000136965454593
-0.25510204081632654,0.33673469387755095,-5.906062652855305e+28,4.7268074704006266e+32,-4.727398076665912e+32,-1.0001249482381045
-0.25510204081632654,0.3571428571428571,-5.906062652855305e+28,5.184068935480168e+32,-5.184659541745454e+32,-1.0001139271627435
-0.25510204081632654,0.37755102040816324,-1.4789282803504422e+16,5.683866350800329e+32,-5.683866350800329e+32,-1.0
-0.25510204081632654,0.3979591836734693,-1.4789282803504422e+16,6.226199716361111e+32,-6.226199716361111e+32,-1.0
-0.25510204081632654,0.4183673469387754,-1.4789282803504422e+16,6.811069032162518e+32,-6.811069032162518e+32,-1.0
-0.25510204081632654,0.43877551020408156,-1.4789282803504422e+16,7.438474298204551e+32,-7.438474298204551e+32,-1.0
-0.25510204081632654,0.4591836734693877,-1.4789282803504422e+16,8.108415514487204e+32,-8.108415514487204e+32,-1.0
-0.25510204081632654,0.47959183673469385,-1.4789282803504422e+16,8.82089268101048e+32,-8.82089268101048e+32,-1.0
-0.25510204081632654,0.5,-1.3197736221114644e+19,9.575905797774381e+32,-9.575905797774514e+32,-1.0000000000000138
-0.23469387755102045,-0.5,-1.3197736221114644e+19,2.1571043765962086e+33,-2.1571043765962219e+33,-1.0000000000000062
-0.23469387755102045,-0.47959183673469385,-1.3197736221114644e+19,2.030559924629697e+33,-2.0305599246297103e+33,-1.0000000000000064
-0.23469387755102045,-0.45918367346938777,-1.3197736221114644e+19,1.9082690676872487e+33,-1.908269067687262e+33,-1.0000000000000069
-0.23469387755102045,-0.4387755102040816,-1.3197736221114644e+19,1.790231805768862e+33,-1.7902318057688753e+33,-1.0000000000000073
-0.23469387755102045,-0.41836734693877553,-3.3794762062814925e+17,1.6764481388745374e+33,-1.6764481388745377e+33,-1.0000000000000002
-0.23469387755102045,-0.3979591836734694,-7.328601852131909e+16,1.5669180670042753e+33,-1.5669180670042753e+33,-1.0
-0.23469387755102045,-0.37755102040816324,-7.328601852131909e+16,1.4616415901580764e+33,-1.4616415901580764e+33,-1.0
-0.23469387755102045,-0.35714285714285715,-7.328601852131909e+16,1.3606187083359384e+33,-1.3606187083359384e+33,-1.0
-0.23469387755102045,-0.33673469387755106,-7.328601852131909e+16,1.2638494215378638e+33,-1.263849421537864e+33,-1.0000000000000002
-0.23469387755102045,-0.3163265306122449,-7.328601852131909e+16,1.17133372976385e+33,-1.1713337297638502e+33,-1.0000000000000002
-0.23469387755102045,-0.29591836734693877,-7.328601852131909e+16,1.0830716330139e+33,-1.0830716330139002e+33,-1.0000000000000002
-0.23469387755102045,-0.2755102040816327,-7.328601852131909e+16,9.990631312880114e+32,-9.990631312880115e+32,-1.0000000000000002
-0.23469387755102045,-0.25510204081632654,-7.328601852131909e+16,9.193082245861852e+32,-9.193082245861854e+32,-1.0000000000000002
-0.23469387755102045,-0.23469387755102045,-7.328601852131909e+16,8.438069129084217e+32,-8.438069129084219e+32,-1.0000000000000002
-0.23469387755102045,-0.2142857142857143,-7.328601852131909e+16,7.7255919625472e+32,-7.725591962547202e+32,-1.0000000000000002
-0.23469387755102045,-0.1938775510204082,-7.328601852131909e+16,7.055650746250811e+32,-7.055650746250813e+32,-1.0000000000000002
-0.23469387755102045,-0.17346938775510207,-7.328601852131909e+16,6.428245480195039e+32,-6.42824548019504e+32,-1.0000000000000002
-0.23469387755102045,-0.15306122448979592,-7.328601852131909e+16,5.843376164379893e+32,-5.8433761643798934e+32,-1.0000000000000002
-0.23469387755102045,-0.13265306122448983,-7.328601852131909e+16,5.301042798805368e+32,-5.301042798805369e+32,-1.0000000000000002
-0.23469387755102045,-0.11224489795918369,-7.328601852131909e+16,4.801245383471468e+32,-4.8012453834714684e+32,-1.0000000000000002
-0.23469387755102045,-0.0918367346938776,-7.328601852131909e+16,4.3439839183781896e+32,-4.34398391837819e+32,-1.0000000000000002
-0.23469387755102045,-0.07142857142857145,-7.328601852131909e+16,3.929258403525534e+32,-3.9292584035255345e+32,-1.0000000000000002
-0.23469387755102045,-0.05102040816326536,-7.328601852131909e+16,3.5570688389135024e+32,-3.557068838913503e+32,-1.0000000000000002
-0.23469387755102045,-0.030612244897959218,-7.328601852131909e+16,3.2274152245420926e+32,-3.2274152245420933e+32,-1.0000000000000002
-0.23469387755102045,-0.010204081632653073,-7.328601852131909e+16,2.940297560411304e+32,-2.9402975604113047e+32,-1.0000000000000002
-0.23469387755102045,0.010204081632653073,-7.328601852235357e+16,2.6957158465211393e+32,-2.69571584652114e+32,-1.0000000000000002
-0.23469387755102045,0.030612244897959107,-7.328601851959531e+16,2.4936700828715988e+32,-2.4936700828715995e+32,-1.0000000000000002
-0.23469387755102045,0.05102040816326525,-5.849673569827675e+16,2.3341602694626798e+32,-2.3341602694626805e+32,-1.0000000000000002
-0.23469387755102045,0.0714285714285714,-5.84967356959051e+16,2.217186406294383e+32,-2.2171864062943838e+32,-1.0000000000000002
-0.23469387755102045,0.09183673469387754,-5.849673569374481e+16,2.1427484933667097e+32,-2.1427484933667104e+32,-1.0000000000000004
-0.23469387755102045,0.11224489795918358,-1.5312786542287974e+17,2.1108465306796593e+32,-2.1108465306796607e+32,-1.0000000000000007
-0.23469387755102045,0.13265306122448972,-1.2542964450204101e+17,2.121480518233231e+32,-2.1214805182332322e+32,-1.0000000000000004
-0.23469387755102045,0.15306122448979587,-1.0134579338218368e+17,2.174650456027427e+32,-2.174650456027428e+32,-1.0000000000000004
-0.23469387755102045,0.173469387755102,-5.849673568585676e+16,2.2703563440622445e+32,-2.270356344062245e+32,-1.0000000000000002
-0.23469387755102045,0.19387755102040816,-5.849673568585676e+16,2.408598182337685e+32,-2.4085981823376856e+32,-1.0000000000000002
-0.23469387755102045,0.2142857142857142,-5.849673568585676e+16,2.5893759708537476e+32,-2.5893759708537483e+32,-1.0000000000000002
-0.23469387755102045,0.23469387755102034,-5.849673568585676e+16,2.8126897096104347e+32,-2.8126897096104354e+32,-1.0000000000000002
-0.23469387755102045,0.2551020408163265,15294139.54938592,3.0785393986077437e+32,-3.0785393986077437e+32,-1.0
-0.23469387755102045,0.2755102040816326,15294139.54938592,3.386925037845676e+32,-3.386925037845676e+32,-1.0
-0.23469387755102045,0.29591836734693866,15294139.54938592,3.737846627324229e+32,-3.737846627324229e+32,-1.0
-0.23469387755102045,0.3163265306122448,-5.906062652855305e+28,4.131304167043406e+32,-4.131894773308692e+32,-1.0001429587949484
-0.23469387755102045,0.33673469387755095,-5.906062652855305e+28,4.567297657003207e+32,-4.5678882632684926e+32,-1.000129311971682
-0.23469387755102045,0.3571428571428571,-5.906062652855305e+28,5.045827097203631e+32,-5.0464177034689165e+32,-1.0001170484548734
-0.23469387755102045,0.37755102040816324,-1.4789282803504422e+16,5.566892487644677e+32,-5.566892487644677e+32,-1.0
-0.23469387755102045,0.3979591836734693,-1.4789282803504422e+16,6.130493828326342e+32,-6.130493828326342e+32,-1.0
-0.23469387755102045,0.4183673469387754,-1.4789282803504422e+16,6.736631119248636e+32,-6.736631119248636e+32,-1.0
-0.23469387755102045,0.43877551020408156,-1.4789282803504422e+16,7.385304360411552e+32,-7.385304360411552e+32,-1.0
-0.23469387755102045,0.4591836734693877,-1.4789282803504422e+16,8.076513551815086e+32,-8.076513551815086e+32,-1.0
-0.23469387755102045,0.47959183673469385,-1.4789282803504422e+16,8.810258693459248e+32,-8.810258693459248e+32,-1.0
-0.23469387755102045,0.5,-1.3197736221114644e+19,9.58653978534403e+32,-9.586539785344163e+32,-1.0000000000000138
-0.2142857142857143,-0.5,-1.3197736221114644e+19,2.058208292284943e+33,-2.0582082922849563e+33,-1.0000000000000064
-0.2142857142857143,-0.47959183673469385,-1.3197736221114644e+19,1.9337906378305203e+33,-1.9337906378305335e+33,-1.0000000000000069
-0.2142857142857143,-0.45918367346938777,-1.3197736221114644e+19,1.8136265784001595e+33,-1.8136265784001728e+33,-1.0000000000000073
-0.2142857142857143,-0.4387755102040816,-1.3197736221114644e+19,1.6977161139938614e+33,-1.6977161139938746e+33,-1.0000000000000078
-0.2142857142857143,-0.41836734693877553,-3.3794762062814925e+17,1.586059244611626e+33,-1.5860592446116264e+33,-1.0000000000000002
-0.2142857142857143,-0.3979591836734694,-7.328601852131909e+16,1.478655970253452e+33,-1.478655970253452e+33,-1.0
-0.2142857142857143,-0.37755102040816324,-7.328601852131909e+16,1.3755062909193407e+33,-1.3755062909193407e+33,-1.0
-0.2142857142857143,-0.35714285714285715,-7.328601852131909e+16,1.2766102066092915e+33,-1.2766102066092916e+33,-1.0000000000000002
-0.2142857142857143,-0.33673469387755106,-7.328601852131909e+16,1.1819677173233048e+33,-1.181967717323305e+33,-1.0000000000000002
-0.2142857142857143,-0.3163265306122449,-7.328601852131909e+16,1.0915788230613799e+33,-1.09157882306138e+33,-1.0000000000000002
-0.2142857142857143,-0.29591836734693877,-7.328601852131909e+16,1.0054435238235177e+33,-1.0054435238235178e+33,-1.0000000000000002
-0.2142857142857143,-0.2755102040816327,-7.328601852131909e+16,9.235618196097179e+32,-9.23561819609718e+32,-1.0000000000000002
-0.2142857142857143,-0.25510204081632654,-7.328601852131909e+16,8.459337104199802e+32,-8.459337104199803e+32,-1.0000000000000002
-0.2142857142857143,-0.23469387755102045,-7.328601852131909e+16,7.725591962543047e+32,-7.725591962543049e+32,-1.0000000000000002
-0.2142857142857143,-0.2142857142857143,-7.328601852131909e+16,7.034382771126917e+32,-7.034382771126918e+32,-1.0000000000000002
-0.2142857142857143,-0.1938775510204082,-7.328601852131909e+16,6.3857095299514105e+32,-6.385709529951411e+32,-1.0000000000000002
-0.2142857142857143,-0.17346938775510207,-7.328601852131909e+16,5.779572239016521e+32,-5.779572239016522e+32,-1.0000000000000002
-0.2142857142857143,-0.15306122448979592,-7.328601852131909e+16,5.215970898322261e+32,-5.2159708983222615e+32,-1.0000000000000002
-0.2142857142857143,-0.13265306122448983,-7.328601852131909e+16,4.6949055078686204e+32,-4.694905507868621e+32,-1.0000000000000002
-0.2142857142857143,-0.11224489795918369,-7.328601852131909e+16,4.2163760676556015e+32,-4.216376067655602e+32,-1.0000000000000002
-0.2142857142857143,-0.0918367346938776,-7.328601852131909e+16,3.780382577683209e+32,-3.78038257768321e+32,-1.0000000000000002
-0.2142857142857143,-0.07142857142857145,-7.328601852131909e+16,3.386925037951437e+32,-3.386925037951438e+32,-1.0000000000000002
-0.2142857142857143,-0.05102040816326536,-7.328601852131909e+16,3.036003448460289e+32,-3.0360034484602897e+32,-1.0000000000000002
-0.2142857142857143,-0.030612244897959218,-7.328601852131909e+16,2.7276178092097617e+32,-2.7276178092097624e+32,-1.0000000000000002
-0.2142857142857143,-0.010204081632653073,-7.328601852131909e+16,2.461768120199859e+32,-2.4617681201998596e+32,-1.0000000000000002
-0.2142857142857143,0.010204081632653073,-7.328601852094203e+16,2.2384543814305775e+32,-2.2384543814305782e+32,-1.0000000000000002
-0.2142857142857143,0.030612244897959107,-5.849673569955904e+16,2.057676592901921e+32,-2.0576765929019217e+32,-1.0000000000000004
-0.2142857142857143,0.05102040816326525,-5.849673569713242e+16,1.9194347546138852e+32,-1.919434754613886e+32,-1.0000000000000004
-0.2142857142857143,0.0714285714285714,-5.849673569490478e+16,1.8237288665664736e+32,-1.8237288665664743e+32,-1.0000000000000004
-0.2142857142857143,0.09183673469387754,-5.84967356929193e+16,1.7705589287596838e+32,-1.7705589287596845e+32,-1.0000000000000004
-0.2142857142857143,0.11224489795918358,-1.420289787223435e+17,1.759924941193517e+32,-1.7599249411935184e+32,-1.0000000000000009
-0.2142857142857143,0.13265306122448972,-1.169683090221278e+17,1.7918269038679732e+32,-1.7918269038679743e+32,-1.0000000000000007
-0.2142857142857143,0.15306122448979587,-9.541103860381538e+16,1.8662648167830527e+32,-1.8662648167830538e+32,-1.0000000000000007
-0.2142857142857143,0.173469387755102,-7.713508887543352e+16,1.983238679938754e+32,-1.983238679938755e+32,-1.0000000000000004
-0.2142857142857143,0.19387755102040816,-5.849673568585676e+16,2.1427484933350782e+32,-2.142748493335079e+32,-1.0000000000000004
-0.2142857142857143,0.2142857142857142,-5.849673568585676e+16,2.3447942569720252e+32,-2.344794256972026e+32,-1.0000000000000002
-0.2142857142857143,0.23469387755102034,15294139.54938592,2.5893759708495952e+32,-2.5893759708495952e+32,-1.0
-0.2142857142857143,0.2551020408163265,15294139.54938592,2.8764936349677882e+32,-2.8764936349677882e+32,-1.0
-0.2142857142857143,0.2755102040816326,15294139.54938592,3.2061472493266046e+32,-3.2061472493266046e+32,-1.0
-0.2142857142857143,0.29591836734693866,15294139.54938592,3.5783368139260424e+32,-3.5783368139260424e+32,-1.0
-0.2142857142857143,0.3163265306122448,-5.906062652855305e+28,3.993062328766103e+32,-3.993652935031389e+32,-1.0001479081007654
-0.2142857142857143,0.33673469387755095,-5.906062652855305e+28,4.4503237938467885e+32,-4.450914400112074e+32,-1.000132710852658
-0.2142857142857143,0.3571428571428571,-5.906062652855305e+28,4.9501212091680946e+32,-4.95071181543338e+32,-1.000119311475483
-0.2142857142857143,0.37755102040816324,-1.4789282803504422e+16,5.492454574730027e+32,-5.492454574730027e+32,-1.0
-0.2142857142857143,0.3979591836734693,-1.4789282803504422e+16,6.077323890532575e+32,-6.077323890532575e+32,-1.0
-0.2142857142857143,0.4183673469387754,-1.4789282803504422e+16,6.704729156575754e+32,-6.704729156575754e+32,-1.0
-0.2142857142857143,0.43877551020408156,-1.4789282803504422e+16,7.374670372859549e+32,-7.374670372859549e+32,-1.0
-0.2142857142857143,0.4591836734693877,-1.4789282803504422e+16,8.08714753938397e+32,-8.08714753938397e+32,-1.0
-0.2142857142857143,0.47959183673469385,-1.4789282803504422e+16,8.842160656149014e+32,-8.842160656149014e+32,-1.0
-0.2142857142857143,0.5,-1.3197736221114644e+19,9.63970972315468e+32,-9.639709723154813e+32,-1.0000000000000138
-0.1938775510204082,-0.5,-1.3197733511106611e+19,1.9635658029977772e+33,-1.9635658029977905e+33,-1.0000000000000067
-0.1938775510204082,-0.47959183673469385,-1.3197733511106611e+19,1.8412749460554427e+33,-1.841274946055456e+33,-1.000000000000007
-0.1938775510204082,-0.45918367346938777,-1.3197736221114644e+19,1.7232376841371707e+33,-1.723237684137184e+33,-1.0000000000000078
-0.1938775510204082,-0.4387755102040816,-1.3197736221114644e+19,1.6094540172429605e+33,-1.6094540172429738e+33,-1.0000000000000082
-0.1938775510204082,-0.41836734693877553,-3.3794762062814925e+17,1.4999239453728138e+33,-1.499923945372814e+33,-1.0000000000000002
-0.1938775510204082,-0.3979591836734694,-7.328601852131909e+16,1.3946474685267287e+33,-1.3946474685267287e+33,-1.0
-0.1938775510204082,-0.37755102040816324,-7.328601852131909e+16,1.2936245867047051e+33,-1.2936245867047052e+33,-1.0000000000000002
-0.1938775510204082,-0.35714285714285715,-7.328601852131909e+16,1.1968552999067446e+33,-1.1968552999067448e+33,-1.0000000000000002
-0.1938775510204082,-0.33673469387755106,-7.328601852131909e+16,1.1043396081328464e+33,-1.1043396081328465e+33,-1.0000000000000002
-0.1938775510204082,-0.3163265306122449,-7.328601852131909e+16,1.0160775113830096e+33,-1.0160775113830098e+33,-1.0000000000000002
-0.1938775510204082,-0.29591836734693877,-7.328601852131909e+16,9.320690096572356e+32,-9.320690096572358e+32,-1.0000000000000002
-0.1938775510204082,-0.2755102040816327,-7.328601852131909e+16,8.523141029555247e+32,-8.523141029555248e+32,-1.0000000000000002
-0.1938775510204082,-0.25510204081632654,-7.328601852131909e+16,7.768127912778753e+32,-7.768127912778754e+32,-1.0000000000000002
-0.1938775510204082,-0.23469387755102045,-7.328601852131909e+16,7.055650746242882e+32,-7.055650746242883e+32,-1.0000000000000002
-0.1938775510204082,-0.2142857142857143,-7.328601852131909e+16,6.385709529947634e+32,-6.385709529947635e+32,-1.0000000000000002
-0.1938775510204082,-0.1938775510204082,-8.022793082443282e+16,5.758304263893011e+32,-5.758304263893012e+32,-1.0000000000000002
-0.1938775510204082,-0.17346938775510207,-7.328601852131909e+16,5.173434948079009e+32,-5.17343494807901e+32,-1.0000000000000002
-0.1938775510204082,-0.15306122448979592,-7.328601852131909e+16,4.6311015825056294e+32,-4.63110158250563e+32,-1.0000000000000002
-0.1938775510204082,-0.13265306122448983,-7.328601852131909e+16,4.1313041671728726e+32,-4.131304167172873e+32,-1.0000000000000002
-0.1938775510204082,-0.11224489795918369,-7.328601852131909e+16,3.6740427020807396e+32,-3.67404270208074e+32,-1.0000000000000002
-0.1938775510204082,-0.0918367346938776,-7.328601852131909e+16,3.259317187229231e+32,-3.259317187229232e+32,-1.0000000000000002
-0.1938775510204082,-0.07142857142857145,-7.328601852131909e+16,2.8871276226183417e+32,-2.8871276226183424e+32,-1.0000000000000002
-0.1938775510204082,-0.05102040816326536,-7.328601852131909e+16,2.557474008248077e+32,-2.5574740082480775e+32,-1.0000000000000002
-0.1938775510204082,-0.030612244897959218,-7.328601852131909e+16,2.2703563441184346e+32,-2.2703563441184353e+32,-1.0000000000000002
-0.1938775510204082,-0.010204081632653073,-7.328601852131909e+16,2.0257746302294146e+32,-2.0257746302294154e+32,-1.0000000000000004
-0.1938775510204082,0.010204081632653073,-5.849673570193671e+16,1.8237288665810177e+32,-1.8237288665810184e+32,-1.0000000000000004
-0.1938775510204082,0.030612244897959107,-5.849673569932512e+16,1.6642190531732444e+32,-1.664219053173245e+32,-1.0000000000000004
-0.1938775510204082,0.05102040816326525,-5.849673569697431e+16,1.547245190006093e+32,-1.5472451900060935e+32,-1.0000000000000004
-0.1938775510204082,0.0714285714285714,-5.849673569479846e+16,1.4728072770795644e+32,-1.472807277079565e+32,-1.0000000000000004
-0.1938775510204082,0.09183673469387754,-5.849673569283027e+16,1.440905314393659e+32,-1.4409053143936595e+32,-1.0000000000000004
-0.1938775510204082,0.11224489795918358,-1.4177178825177819e+17,1.451539301948376e+32,-1.4515393019483775e+32,-1.0000000000000009
-0.1938775510204082,0.13265306122448972,-1.173442478833184e+17,1.5047092397437162e+32,-1.5047092397437175e+32,-1.0000000000000009
-0.1938775510204082,0.15306122448979587,-9.647902115169003e+16,1.6004151277796788e+32,-1.6004151277796797e+32,-1.0000000000000007
-0.1938775510204082,0.173469387755102,-7.909377324097066e+16,1.7386569660562644e+32,-1.738656966056265e+32,-1.0000000000000004
-0.1938775510204082,0.19387755102040816,-6.506700268550706e+16,1.9194347545734735e+32,-1.9194347545734742e+32,-1.0000000000000004
-0.1938775510204082,0.2142857142857142,15294139.54938592,2.142748493331303e+32,-2.142748493331303e+32,-1.0
-0.1938775510204082,0.23469387755102034,15294139.54938592,2.408598182329757e+32,-2.408598182329757e+32,-1.0
-0.1938775510204082,0.2551020408163265,15294139.54938592,2.7169838215688337e+32,-2.7169838215688337e+32,-1.0
-0.1938775510204082,0.2755102040816326,15294139.54938592,3.067905411048534e+32,-3.067905411048534e+32,-1.0
-0.1938775510204082,0.29591836734693866,15294139.54938592,3.461362950768855e+32,-3.461362950768855e+32,-1.0
-0.1938775510204082,0.3163265306122448,-5.906062652855305e+28,3.8973564407298004e+32,-3.897947046995086e+32,-1.0001515402232943
-0.1938775510204082,0.33673469387755095,-5.906062652855305e+28,4.375885880931368e+32,-4.3764764871966535e+32,-1.000134968388426
-0.1938775510204082,0.3571428571428571,-5.906062652855305e+28,4.89695127137356e+32,-4.897541877638845e+32,-1.0001206069312427
-0.1938775510204082,0.37755102040816324,-1.4789282803504422e+16,5.4605526120563746e+32,-5.4605526120563746e+32,-1.0
